Temperature,Humidity,SquareFootage,Occupancy,RenewableEnergy,Timestamp,HVACUsage,LightingUsage,DayOfWeek,Holiday,EnergyConsumption,Timestamp
-1.1741031520124041,1.2615480960975785,-1.2469045289282306,1.193716300372483,0.5010613455793196,2022-01-03 23:00:00,Off,On,Tuesday,No,66.43892064888173,2022-01-03 23:00:00
0.03486422044609459,1.6766551429494665,1.3794128850731413,1.193716300372483,-0.08476913058043342,2022-01-04 00:00:00,Off,Off,Friday,No,75.91390632236421,2022-01-04 00:00:00
0.28584198222815566,-1.3509895648825343,1.2133467850938728,0.8445743581752081,1.2289771642609788,2022-01-04 01:00:00,On,Off,Wednesday,Yes,84.1914674081221,2022-01-04 01:00:00
0.49518149492661784,-0.24659093637143176,1.21948038117415,0.14629047378065807,0.2675902963431373,2022-01-04 02:00:00,On,Off,Sunday,Yes,75.25176382432235,2022-01-04 02:00:00
-1.0022353522965375,0.47323950353416355,-1.605571767248733,0.8445743581752081,-1.3502084480203398,2022-01-04 03:00:00,Off,On,Tuesday,Yes,75.0144709786204,2022-01-04 03:00:00
-0.2843482312475329,-0.4222444521431301,-1.0456253703529916,0.4954324159779331,0.3818332022121622,2022-01-04 04:00:00,Off,Off,Sunday,No,69.36574478049252,2022-01-04 04:00:00
-0.1107007994153604,-0.2647792705469846,-0.6562408142570447,-1.5994192372057168,0.8926617112614378,2022-01-04 05:00:00,Off,On,Saturday,Yes,78.04604233404717,2022-01-04 05:00:00
-1.4640927769203798,0.798009176500369,0.9436599457392119,0.8445743581752081,0.7525425039955056,2022-01-04 06:00:00,Off,Off,Thursday,Yes,67.48478775030759,2022-01-04 06:00:00
0.2541775039205026,0.9303081299122079,-1.5600918122907166,1.193716300372483,1.3366398851229597,2022-01-04 07:00:00,On,Off,Sunday,No,78.25428789721424,2022-01-04 07:00:00
-0.9511254574802109,-0.5561592577644048,0.6550640243336321,-0.20285146841661691,0.49455203998581093,2022-01-04 08:00:00,On,On,Tuesday,No,74.84338094009375,2022-01-04 08:00:00
-1.6310497398247257,0.8880297974717751,-1.2133128828501194,1.193716300372483,0.6789989332215752,2022-01-04 09:00:00,On,Off,Monday,No,64.64191192860432,2022-01-04 09:00:00
1.6446411116751276,-0.33845283436508,-0.2860440076127161,0.8445743581752081,-0.8438440804863618,2022-01-04 10:00:00,On,On,Friday,No,89.08843429796624,2022-01-04 10:00:00
-1.4937505921890628,-0.7084668819489093,1.4122473907024682,-1.5994192372057168,-0.37033108769446693,2022-01-04 11:00:00,On,On,Monday,No,73.15432864841176,2022-01-04 11:00:00
0.8191968233586613,0.37587653050068237,-0.5261467019522281,0.8445743581752081,-1.496547056519774,2022-01-04 12:00:00,Off,On,Wednesday,No,72.1170986136019,2022-01-04 12:00:00
0.015614184970608938,0.31710383217672683,0.7338726728760303,0.8445743581752081,-1.7239503587181373,2022-01-04 13:00:00,On,On,Sunday,Yes,76.72156432900981,2022-01-04 13:00:00
-1.4304413885925273,0.09277322709560511,0.4145344436969387,0.8445743581752081,0.18942655147019488,2022-01-04 14:00:00,Off,On,Saturday,Yes,65.97246106658439,2022-01-04 14:00:00
0.09080356639124881,-0.27212473383235214,0.3529992460590155,-0.551993410613892,-1.708836776321752,2022-01-04 15:00:00,Off,Off,Thursday,Yes,61.53670969150112,2022-01-04 15:00:00
-0.2256611649691188,0.236127843530524,-1.3787088797460305,1.193716300372483,-1.5805541723589207,2022-01-04 16:00:00,Off,Off,Friday,Yes,77.38447783546265,2022-01-04 16:00:00
0.17568326134076173,1.16575310186631,-0.3183544943334774,0.8445743581752081,0.9153086567562795,2022-01-04 17:00:00,On,Off,Thursday,Yes,76.07661992033586,2022-01-04 17:00:00
1.5405218109726835,-1.7041265437253283,-1.5784114214389913,-1.250277295008442,1.4052444291370045,2022-01-04 18:00:00,Off,Off,Sunday,Yes,74.8678736943382,2022-01-04 18:00:00
1.752282680408463,-0.34882885904378325,0.623435661604506,-0.20285146841661691,-0.13494543370393136,2022-01-04 19:00:00,Off,On,Friday,Yes,86.28935401350225,2022-01-04 19:00:00
0.5788024507834354,-0.9003569764171008,-0.4815120519442362,0.4954324159779331,1.3809381252621056,2022-01-04 20:00:00,Off,Off,Sunday,No,83.87525695191415,2022-01-04 20:00:00
-0.5081144770028974,-1.275509013234758,0.7362052013676113,1.193716300372483,1.617664599258843,2022-01-04 21:00:00,Off,Off,Wednesday,Yes,83.45804939133072,2022-01-04 21:00:00
-0.20824211140102947,0.8971305588752322,1.6745537761434213,1.193716300372483,0.6125757675471664,2022-01-04 22:00:00,On,On,Sunday,No,81.99682840223484,2022-01-04 22:00:00
0.9780285308518878,-0.6515016677053077,-0.5018383666951933,1.193716300372483,-0.9482593515302786,2022-01-04 23:00:00,On,Off,Wednesday,Yes,86.64692164178189,2022-01-04 23:00:00
0.4602051219717627,-0.5506576448399232,-0.40144786021154205,-0.551993410613892,-0.6199450129844,2022-01-05 00:00:00,On,On,Monday,Yes,75.98238074965289,2022-01-05 00:00:00
-1.4114668967246553,1.4939222388864997,-1.112017033469523,1.5428582425697581,-0.7499187316001744,2022-01-05 01:00:00,Off,Off,Friday,No,70.71436235851863,2022-01-05 01:00:00
0.5409527782664091,1.5574644098983321,-0.3828094935462071,1.193716300372483,1.2356614207000811,2022-01-05 02:00:00,Off,Off,Monday,No,81.7455295095431,2022-01-05 02:00:00
1.659054194005079,-1.3383775669692353,-0.2795612931410841,0.14629047378065807,-0.36477181217064725,2022-01-05 03:00:00,On,On,Sunday,Yes,85.18255250346287,2022-01-05 03:00:00
-0.9213789948832293,1.0560214662727798,-1.1549899163196224,1.5428582425697581,1.1340714060701482,2022-01-05 04:00:00,On,Off,Wednesday,Yes,75.29040593436996,2022-01-05 04:00:00
-0.3720029859355587,0.9724830209990561,-1.0644414522157266,1.5428582425697581,-0.9855912884079188,2022-01-05 05:00:00,On,On,Thursday,No,85.18197378804605,2022-01-05 05:00:00
-1.465517607702443,-0.727663675162852,0.2548229536855396,1.5428582425697581,1.4305223102747897,2022-01-05 06:00:00,On,On,Friday,No,72.76703721222391,2022-01-05 06:00:00
1.1474381299773238,1.0928301355544703,-0.27893948104157085,0.14629047378065807,0.7156699670888894,2022-01-05 07:00:00,Off,On,Monday,No,81.81977544986103,2022-01-05 07:00:00
-0.7360655959296238,1.0240832237053323,-0.4703202573673055,0.4954324159779331,-0.4968950565785163,2022-01-05 08:00:00,On,On,Sunday,Yes,78.64588465860416,2022-01-05 08:00:00
-1.1786727999520918,1.6460838117354024,-0.839324553670074,-1.5994192372057168,1.684474992749074,2022-01-05 09:00:00,Off,On,Saturday,No,66.95161483968974,2022-01-05 09:00:00
-1.1817165421246365,0.5966978075041262,1.348190428183593,-0.20285146841661691,-1.0821688266706613,2022-01-05 10:00:00,Off,Off,Tuesday,No,71.17906441062561,2022-01-05 10:00:00
-0.7767388155400979,1.5484820908356485,-0.9495589817818637,-1.250277295008442,1.1528011879775735,2022-01-05 11:00:00,Off,Off,Monday,No,63.861910204942966,2022-01-05 11:00:00
-1.7321532274526497,1.0115725897322483,-0.1463471190883933,0.14629047378065807,-1.1955545327644206,2022-01-05 12:00:00,On,On,Friday,Yes,61.130942848363965,2022-01-05 12:00:00
0.8836503629253752,-0.8081259210276944,-1.283549167399479,-0.9011353528111669,-0.723131108221461,2022-01-05 13:00:00,Off,On,Tuesday,Yes,79.72428614261031,2022-01-05 13:00:00
1.2541735536263763,0.5367740710235454,0.04192382356828609,-0.20285146841661691,-0.6090516621879214,2022-01-05 14:00:00,Off,On,Sunday,Yes,81.89398685671573,2022-01-05 14:00:00
1.507706568224079,-0.8469108449315362,-0.7148687024706158,-1.250277295008442,0.6898292771239329,2022-01-05 15:00:00,Off,On,Saturday,No,85.36040306812063,2022-01-05 15:00:00
-0.6914564774316886,0.291319544647155,0.38415070215549496,1.193716300372483,1.4781206776219658,2022-01-05 16:00:00,On,Off,Wednesday,Yes,77.77646909816677,2022-01-05 16:00:00
-0.0848980884184092,-0.866033173836084,1.3767718365085435,-0.9011353528111669,0.9266176778714657,2022-01-05 17:00:00,On,On,Monday,No,87.74800460069132,2022-01-05 17:00:00
0.8538837080225153,-1.4520640426106122,-0.9113063411966152,0.14629047378065807,-0.10676100193501846,2022-01-05 18:00:00,Off,Off,Sunday,Yes,72.3960115782119,2022-01-05 18:00:00
0.5376064183292324,1.2651399857601169,-0.6924279358683673,-0.551993410613892,-0.2631816928069832,2022-01-05 19:00:00,Off,Off,Tuesday,No,69.56901196476844,2022-01-05 19:00:00
-0.813226990292159,0.21909754103638482,-1.6019365626129187,0.4954324159779331,0.6673296784494452,2022-01-05 20:00:00,Off,Off,Tuesday,Yes,73.2522162580531,2022-01-05 20:00:00
-0.3841791459657383,0.46973975715750893,1.3438038370297685,1.5428582425697581,-1.3798597828817698,2022-01-05 21:00:00,Off,Off,Tuesday,Yes,75.81440197116459,2022-01-05 21:00:00
1.4355427489752577,-0.7411621462536937,-0.9650720052921318,1.193716300372483,-0.88757927206816,2022-01-05 22:00:00,Off,Off,Tuesday,No,86.53486772687651,2022-01-05 22:00:00
0.8204732634528521,1.5469845859433933,-0.9034170316486199,1.193716300372483,0.8097143062542417,2022-01-05 23:00:00,Off,On,Monday,Yes,81.19093782580337,2022-01-05 23:00:00
-1.4881564204032873,-1.748962615845981,0.8185334114266165,-0.20285146841661691,-0.7209826124400428,2022-01-06 00:00:00,On,Off,Wednesday,No,76.93645309620132,2022-01-06 00:00:00
-1.029559007844867,1.4296961937318355,-1.0256906430277954,-1.250277295008442,-1.1174793029206542,2022-01-06 01:00:00,Off,Off,Sunday,No,64.5953373760119,2022-01-06 01:00:00
1.3758604888463468,-0.6760991812440086,0.34688742858508964,1.5428582425697581,-1.0594981281817875,2022-01-06 02:00:00,Off,On,Saturday,No,81.1090189124048,2022-01-06 02:00:00
-0.30153275583673955,0.3016711734531032,-1.0821223293988231,-0.551993410613892,1.4656591092703628,2022-01-06 03:00:00,On,On,Sunday,Yes,70.25774284987176,2022-01-06 03:00:00
-1.035791822753032,-1.4176932275455763,0.8152917399466955,-1.5994192372057168,-0.04026762785984654,2022-01-06 04:00:00,On,On,Tuesday,No,65.98142190071894,2022-01-06 04:00:00
-0.5335035785222051,-1.668937284903352,1.18955090792784,-0.20285146841661691,-1.2659267655148714,2022-01-06 05:00:00,On,On,Thursday,Yes,76.19515389291618,2022-01-06 05:00:00
-0.3033179277323147,-1.076978904185607,0.4741557997890794,-1.250277295008442,-0.3838274968800808,2022-01-06 06:00:00,Off,Off,Thursday,Yes,72.16382017990225,2022-01-06 06:00:00
0.9066765287262362,-1.2751242216739993,-1.4811789930464305,-0.551993410613892,0.2823023310173566,2022-01-06 07:00:00,Off,Off,Monday,No,74.11809532316923,2022-01-06 07:00:00
-1.2877004235168554,-0.9921426024756215,0.06226048724353343,-0.9011353528111669,-0.6436266132202971,2022-01-06 08:00:00,On,Off,Saturday,No,73.92814359788368,2022-01-06 08:00:00
1.2577223079058812,-1.2614233844444755,-1.3986491205398655,-0.551993410613892,0.8800058678183953,2022-01-06 09:00:00,On,Off,Wednesday,No,80.51166202577497,2022-01-06 09:00:00
-0.41755362916487215,1.639748641399061,-1.2546219393391653,-0.9011353528111669,1.0391433680203486,2022-01-06 10:00:00,Off,On,Friday,No,68.56408772167514,2022-01-06 10:00:00
-0.07520770085312731,0.09704230241332265,-1.4736325744330512,-0.20285146841661691,0.3144920134614047,2022-01-06 11:00:00,Off,On,Friday,No,71.4275936133967,2022-01-06 11:00:00
-1.2980351988948766,0.7875956328010936,1.4741058170556411,-1.5994192372057168,1.0603243060328844,2022-01-06 12:00:00,On,Off,Thursday,No,64.0769676381083,2022-01-06 12:00:00
-0.7970754634350122,-1.1152277814602394,-0.9383222546793528,-1.250277295008442,-0.8434660592281905,2022-01-06 13:00:00,Off,On,Tuesday,No,57.48444204410177,2022-01-06 13:00:00
1.5787206005303944,1.2928359438646804,0.7789227504466775,1.5428582425697581,-1.5709838429445713,2022-01-06 14:00:00,Off,Off,Wednesday,No,82.59776720138095,2022-01-06 14:00:00
-0.08410397543286455,-0.24849969270359695,-0.8580078275705583,-0.9011353528111669,1.2618473381472741,2022-01-06 15:00:00,Off,Off,Thursday,Yes,77.51805130415416,2022-01-06 15:00:00
-1.2194830501578906,-1.4257979410074189,-0.41056801199601395,0.8445743581752081,-0.4099704468888138,2022-01-06 16:00:00,Off,Off,Tuesday,No,71.01713960978869,2022-01-06 16:00:00
0.19025116435399014,0.33828447221869895,-0.6915224987429521,-1.5994192372057168,-0.5704702064252155,2022-01-06 17:00:00,Off,Off,Saturday,Yes,64.69791035517181,2022-01-06 17:00:00
0.4319151955646833,0.12168542764690675,0.5518890418345159,1.5428582425697581,-0.5192312475856151,2022-01-06 18:00:00,On,Off,Monday,No,76.30888108689255,2022-01-06 18:00:00
1.237286160437262,-0.10468676567832662,1.195820510252409,-1.5994192372057168,1.6264053080883922,2022-01-06 19:00:00,Off,On,Friday,Yes,80.0038474890762,2022-01-06 19:00:00
-0.24558454474495098,-0.6702401841330535,-1.0586241959315674,-0.551993410613892,0.9445076148467763,2022-01-06 20:00:00,Off,Off,Friday,Yes,72.10407562222572,2022-01-06 20:00:00
1.6219203099930606,0.0025579253297902177,-0.34687071632038313,0.4954324159779331,1.4776093829189154,2022-01-06 21:00:00,On,Off,Thursday,Yes,93.78946764246312,2022-01-06 21:00:00
-1.0669003147806697,0.04553457328134153,0.0696905181843515,0.8445743581752081,1.52486445365086,2022-01-06 22:00:00,On,On,Wednesday,No,78.13896312348292,2022-01-06 22:00:00
0.06484610096717314,-0.6801557181266866,0.06966826454277393,-0.551993410613892,-1.395574968191171,2022-01-06 23:00:00,On,On,Wednesday,No,87.32448956439137,2022-01-06 23:00:00
-0.34071863600234453,0.29891133324234603,0.2366869828548141,-0.551993410613892,-0.01589835425875416,2022-01-07 00:00:00,Off,Off,Sunday,Yes,74.17904403679803,2022-01-07 00:00:00
-0.7737315767947807,-1.3291613179798727,0.7315827959452429,-1.5994192372057168,0.32184688548318074,2022-01-07 01:00:00,Off,On,Thursday,No,69.91514117978062,2022-01-07 01:00:00
0.37344186526025464,0.2516629067665366,-0.020068599795440054,1.193716300372483,-0.4316010880800344,2022-01-07 02:00:00,On,On,Thursday,Yes,91.59435479545417,2022-01-07 02:00:00
