Temperature,Humidity,SquareFootage,Occupancy,RenewableEnergy,Timestamp,HVACUsage,LightingUsage,Holiday,EnergyConsumption,Timestamp.1,isWeekend
0.7157595663599118,0.8505534284851348,0.697955465937211,1.542858242569758,1.0202480648287189,2022-01-02 02:00:00,1,1,0,86.66909405376278,2022-01-02 02:00:00,0
0.5600468743184134,-0.2425350600255062,-1.2973382132757831,0.8445743581752081,-1.3944230801633328,2022-01-02 03:00:00,0,1,0,80.41142775984329,2022-01-02 03:00:00,0
-1.115156266070711,1.3458901657540865,-0.7299860464004273,-0.551993410613892,1.1875434229519095,2022-01-02 04:00:00,0,1,1,64.21209800102363,2022-01-02 04:00:00,0
-0.6212093770892271,0.079682439311787,0.5184565355257887,-0.9011353528111667,0.3589429739304626,2022-01-02 05:00:00,0,1,0,74.16033755004982,2022-01-02 05:00:00,0
1.3731063091672298,-1.596341606772652,1.342987544327025,0.146290473780658,1.0680063535082682,2022-01-02 06:00:00,1,1,1,81.04958057295511,2022-01-02 06:00:00,0
-1.4631054651974704,0.6754944625933325,-1.3991843950365497,-1.250277295008442,0.7701486571349403,2022-01-02 07:00:00,1,0,0,70.30817192579988,2022-01-02 07:00:00,1
0.8759214586776749,-1.2278164649610963,-0.0304034374313711,1.542858242569758,-1.1996822691504705,2022-01-02 08:00:00,1,0,0,82.28439185280472,2022-01-02 08:00:00,0
-1.5371651464927285,0.5578179733293107,-1.6081546095804782,0.4954324159779331,-1.688559043057989,2022-01-02 09:00:00,0,1,0,59.847392688307885,2022-01-02 09:00:00,1
0.8227267477263278,-0.2888384504884672,1.305899910824834,-0.2028514684166169,-1.5959975952302174,2022-01-02 10:00:00,1,0,1,82.50403686398842,2022-01-02 10:00:00,0
0.861628164075793,-1.5268545471359856,-1.1961593402018684,1.542858242569758,-0.7969606499892442,2022-01-02 11:00:00,1,0,1,82.78244589126273,2022-01-02 11:00:00,0
-0.3184235967411332,1.0217263981123923,1.2150550244757472,0.8445743581752081,0.6781413198298806,2022-01-02 12:00:00,0,0,1,74.67411328167944,2022-01-02 12:00:00,0
1.7393488302092446,0.9331383093713576,1.4712832544526175,-1.5994192372057168,1.2257837636885685,2022-01-02 13:00:00,1,0,0,86.88913818269737,2022-01-02 13:00:00,0
-0.1624632352800251,-0.366302819635209,0.5372567472721069,0.8445743581752081,-1.5427070959318394,2022-01-02 14:00:00,1,0,1,78.54242641942929,2022-01-02 14:00:00,1
-1.0873975752453813,0.3802980650624197,1.5919231296581802,-0.2028514684166169,0.5816959212514935,2022-01-02 15:00:00,1,1,1,77.22845715853467,2022-01-02 15:00:00,0
-0.5169448802940607,0.8193114989402637,0.0593741206200375,0.8445743581752081,-0.7850071291051752,2022-01-02 16:00:00,1,0,1,73.73515145603137,2022-01-02 16:00:00,1
0.7639368854698222,-0.2671333532547223,-0.705822372589395,1.193716300372483,0.213258823630099,2022-01-02 17:00:00,1,0,1,91.84340824868656,2022-01-02 17:00:00,1
-0.4964580794204584,0.8756974393896005,-0.0283494388089502,-0.9011353528111667,1.0670995697558143,2022-01-02 18:00:00,0,0,0,73.35070513237227,2022-01-02 18:00:00,0
-1.5750129895898086,-0.5257896631216308,-1.33838474787015,1.193716300372483,0.6127390831223556,2022-01-02 19:00:00,0,1,1,66.20209750906106,2022-01-02 19:00:00,0
-0.6428779994129794,-1.44542294353674,-1.0981156590582943,0.4954324159779331,0.0597125095855628,2022-01-02 20:00:00,0,1,1,77.85177634998958,2022-01-02 20:00:00,0
1.7655233783064668,0.6813224209594259,0.0579316152861707,-0.9011353528111667,0.1112100672850781,2022-01-02 21:00:00,1,0,0,90.98147610427824,2022-01-02 21:00:00,0
-0.7416783127994712,-1.7660924587165097,-1.1703878932609268,0.8445743581752081,-0.1993096433896015,2022-01-02 22:00:00,1,1,1,81.91707933111346,2022-01-02 22:00:00,0
-0.128399375316927,0.4281815581553918,0.575809117808552,0.4954324159779331,0.7398398648932663,2022-01-02 23:00:00,0,1,1,70.22461753933254,2022-01-02 23:00:00,0
0.8360826866670613,-1.0729940116261651,-1.6479199246655398,0.4954324159779331,0.8056025616826669,2022-01-03 00:00:00,0,1,0,88.73376918202806,2022-01-03 00:00:00,1
1.5711061639687558,0.4055410198658665,-0.9226171675865148,-0.9011353528111667,-0.9689294285535948,2022-01-03 01:00:00,0,0,1,76.55502512631448,2022-01-03 01:00:00,0
-1.1384511898611676,0.0168217599592241,0.0512516439837476,-0.2028514684166169,-0.6047771687803852,2022-01-03 02:00:00,0,0,0,62.05505493579667,2022-01-03 02:00:00,0
-1.007893498808721,0.2288414815275096,1.4537093021746297,0.4954324159779331,-1.1188864608707914,2022-01-03 03:00:00,0,0,0,62.00189386466329,2022-01-03 03:00:00,0
-1.2898392109473436,-1.383540444329698,1.2391513048070186,1.542858242569758,-0.1840574374822467,2022-01-03 04:00:00,1,1,1,80.45212742101157,2022-01-03 04:00:00,0
-1.0210843808157437,-0.1828020943942128,-0.6051600376815637,0.146290473780658,-0.3269436979197691,2022-01-03 05:00:00,0,0,0,64.71822006448231,2022-01-03 05:00:00,0
1.7545315151465584,1.3380938889512262,1.265043271250856,1.193716300372483,-1.166164235655665,2022-01-03 06:00:00,1,0,1,91.87196450897233,2022-01-03 06:00:00,0
-0.8871906663785488,-0.0196135451411719,1.3971098979470704,0.4954324159779331,-1.665127347041434,2022-01-03 07:00:00,0,1,0,69.69226303092958,2022-01-03 07:00:00,1
-1.3689257902453065,0.8585640400459077,1.3763389237293338,0.8445743581752081,1.1296483160304651,2022-01-03 08:00:00,0,0,0,63.85097612559908,2022-01-03 08:00:00,0
0.0145219865040384,-0.2124472424551957,-0.227304698739222,-1.250277295008442,-1.4823098261932912,2022-01-03 09:00:00,0,0,1,68.80528577996184,2022-01-03 09:00:00,0
-0.1484106401712384,-0.9813788310197642,0.657022672833184,-0.551993410613892,0.7091310528399144,2022-01-03 10:00:00,0,0,1,76.30130928798148,2022-01-03 10:00:00,0
0.8333392518187442,-1.3755258315070096,-1.08382329015271,-0.9011353528111667,0.2895530841899939,2022-01-03 11:00:00,0,1,0,84.03868416047865,2022-01-03 11:00:00,1
0.4328827243716631,-0.5430417545884829,-1.6004730365568445,-1.250277295008442,-0.0403931314525097,2022-01-03 12:00:00,0,0,0,77.67379217139589,2022-01-03 12:00:00,0
0.4333295183998682,-0.3888863254655361,-1.39191285853938,0.8445743581752081,-1.5533551596394233,2022-01-03 13:00:00,0,0,1,78.9122501589774,2022-01-03 13:00:00,1
-1.2274323991823473,-0.2398334532076571,0.1611510434057976,1.542858242569758,0.6432606297304866,2022-01-03 14:00:00,0,0,1,64.04242487840129,2022-01-03 14:00:00,0
0.1413256609894574,0.7642466035456026,-0.5178947045216226,-1.5994192372057168,1.4431355103120422,2022-01-03 15:00:00,0,0,0,78.18728130362722,2022-01-03 15:00:00,0
-1.332620605312983,0.4950245437934736,0.102695916232453,0.8445743581752081,0.2350292971129172,2022-01-03 16:00:00,0,1,0,63.39384819262403,2022-01-03 16:00:00,0
-1.217370832652742,-0.3967903048818655,0.5567010180245644,1.193716300372483,-0.8530331454318892,2022-01-03 17:00:00,1,0,0,76.1061781008304,2022-01-03 17:00:00,1
-0.1693713275689541,0.3744018478848735,0.456447473516889,1.542858242569758,1.0940374164231357,2022-01-03 18:00:00,0,0,1,60.14423797781192,2022-01-03 18:00:00,0
-0.2438087205375246,-0.9874373172949972,1.2049036121137675,0.4954324159779331,-0.4779085097413288,2022-01-03 19:00:00,1,0,0,80.19264551142784,2022-01-03 19:00:00,0
0.8304185385655328,0.6437456652766487,-1.2382196606108615,0.8445743581752081,1.4287719816152389,2022-01-03 20:00:00,1,1,1,86.22364506793032,2022-01-03 20:00:00,0
-1.4975891496186586,0.3653968689511093,1.167255563840213,-0.2028514684166169,-0.6677738330594971,2022-01-03 21:00:00,0,1,0,53.26327834004948,2022-01-03 21:00:00,0
-0.7738393022939828,-0.1696328171292238,-1.2697956649296598,0.4954324159779331,0.5982662169591557,2022-01-03 22:00:00,0,0,1,64.963183670906,2022-01-03 22:00:00,0
-1.174103152012404,1.2615480960975785,-1.2469045289282306,1.193716300372483,0.5010613455793196,2022-01-03 23:00:00,0,1,0,66.43892064888173,2022-01-03 23:00:00,0
0.0348642204460945,1.6766551429494665,1.3794128850731413,1.193716300372483,-0.0847691305804334,2022-01-04 00:00:00,0,0,0,75.91390632236421,2022-01-04 00:00:00,0
0.2858419822281556,-1.3509895648825343,1.2133467850938728,0.8445743581752081,1.2289771642609788,2022-01-04 01:00:00,1,0,1,84.1914674081221,2022-01-04 01:00:00,0
0.4951814949266178,-0.2465909363714317,1.21948038117415,0.146290473780658,0.2675902963431373,2022-01-04 02:00:00,1,0,1,75.25176382432235,2022-01-04 02:00:00,1
-1.0022353522965377,0.4732395035341635,-1.605571767248733,0.8445743581752081,-1.3502084480203398,2022-01-04 03:00:00,0,1,1,75.0144709786204,2022-01-04 03:00:00,0
-0.2843482312475329,-0.4222444521431301,-1.0456253703529916,0.4954324159779331,0.3818332022121622,2022-01-04 04:00:00,0,0,0,69.36574478049252,2022-01-04 04:00:00,1
-0.1107007994153604,-0.2647792705469846,-0.6562408142570447,-1.5994192372057168,0.8926617112614378,2022-01-04 05:00:00,0,1,1,78.04604233404717,2022-01-04 05:00:00,1
-1.4640927769203798,0.798009176500369,0.943659945739212,0.8445743581752081,0.7525425039955056,2022-01-04 06:00:00,0,0,1,67.48478775030759,2022-01-04 06:00:00,0
0.2541775039205026,0.930308129912208,-1.5600918122907166,1.193716300372483,1.3366398851229595,2022-01-04 07:00:00,1,0,0,78.25428789721424,2022-01-04 07:00:00,1
-0.9511254574802108,-0.5561592577644048,0.6550640243336321,-0.2028514684166169,0.4945520399858109,2022-01-04 08:00:00,1,1,0,74.84338094009375,2022-01-04 08:00:00,0
-1.6310497398247257,0.8880297974717751,-1.2133128828501194,1.193716300372483,0.6789989332215752,2022-01-04 09:00:00,1,0,0,64.64191192860432,2022-01-04 09:00:00,0
1.6446411116751276,-0.33845283436508,-0.2860440076127161,0.8445743581752081,-0.8438440804863618,2022-01-04 10:00:00,1,1,0,89.08843429796624,2022-01-04 10:00:00,0
-1.4937505921890628,-0.7084668819489093,1.4122473907024682,-1.5994192372057168,-0.3703310876944669,2022-01-04 11:00:00,1,1,0,73.15432864841176,2022-01-04 11:00:00,0
0.8191968233586613,0.3758765305006823,-0.5261467019522281,0.8445743581752081,-1.496547056519774,2022-01-04 12:00:00,0,1,0,72.1170986136019,2022-01-04 12:00:00,0
0.0156141849706089,0.3171038321767268,0.7338726728760303,0.8445743581752081,-1.7239503587181373,2022-01-04 13:00:00,1,1,1,76.72156432900981,2022-01-04 13:00:00,1
-1.4304413885925271,0.0927732270956051,0.4145344436969387,0.8445743581752081,0.1894265514701948,2022-01-04 14:00:00,0,1,1,65.97246106658439,2022-01-04 14:00:00,1
0.0908035663912488,-0.2721247338323521,0.3529992460590155,-0.551993410613892,-1.708836776321752,2022-01-04 15:00:00,0,0,1,61.53670969150112,2022-01-04 15:00:00,0
-0.2256611649691188,0.236127843530524,-1.3787088797460303,1.193716300372483,-1.5805541723589207,2022-01-04 16:00:00,0,0,1,77.38447783546265,2022-01-04 16:00:00,0
0.1756832613407617,1.16575310186631,-0.3183544943334774,0.8445743581752081,0.9153086567562796,2022-01-04 17:00:00,1,0,1,76.07661992033586,2022-01-04 17:00:00,0
1.5405218109726837,-1.7041265437253283,-1.5784114214389913,-1.250277295008442,1.4052444291370043,2022-01-04 18:00:00,0,0,1,74.8678736943382,2022-01-04 18:00:00,1
1.752282680408463,-0.3488288590437832,0.623435661604506,-0.2028514684166169,-0.1349454337039313,2022-01-04 19:00:00,0,1,1,86.28935401350225,2022-01-04 19:00:00,0
0.5788024507834354,-0.9003569764171008,-0.4815120519442362,0.4954324159779331,1.3809381252621056,2022-01-04 20:00:00,0,0,0,83.87525695191415,2022-01-04 20:00:00,1
-0.5081144770028974,-1.275509013234758,0.7362052013676113,1.193716300372483,1.617664599258843,2022-01-04 21:00:00,0,0,1,83.45804939133072,2022-01-04 21:00:00,0
-0.2082421114010294,0.8971305588752322,1.6745537761434213,1.193716300372483,0.6125757675471664,2022-01-04 22:00:00,1,1,0,81.99682840223484,2022-01-04 22:00:00,1
0.9780285308518878,-0.6515016677053077,-0.5018383666951933,1.193716300372483,-0.9482593515302786,2022-01-04 23:00:00,1,0,1,86.64692164178189,2022-01-04 23:00:00,0
0.4602051219717627,-0.5506576448399232,-0.401447860211542,-0.551993410613892,-0.6199450129844,2022-01-05 00:00:00,1,1,1,75.98238074965289,2022-01-05 00:00:00,0
-1.4114668967246553,1.4939222388864997,-1.112017033469523,1.542858242569758,-0.7499187316001744,2022-01-05 01:00:00,0,0,0,70.71436235851863,2022-01-05 01:00:00,0
0.5409527782664091,1.557464409898332,-0.3828094935462071,1.193716300372483,1.2356614207000811,2022-01-05 02:00:00,0,0,0,81.7455295095431,2022-01-05 02:00:00,0
1.659054194005079,-1.3383775669692353,-0.2795612931410841,0.146290473780658,-0.3647718121706472,2022-01-05 03:00:00,1,1,1,85.18255250346287,2022-01-05 03:00:00,1
-0.9213789948832292,1.0560214662727798,-1.1549899163196224,1.542858242569758,1.1340714060701482,2022-01-05 04:00:00,1,0,1,75.29040593436996,2022-01-05 04:00:00,0
-0.3720029859355587,0.972483020999056,-1.0644414522157266,1.542858242569758,-0.9855912884079188,2022-01-05 05:00:00,1,1,0,85.18197378804605,2022-01-05 05:00:00,0
-1.465517607702443,-0.727663675162852,0.2548229536855396,1.542858242569758,1.4305223102747897,2022-01-05 06:00:00,1,1,0,72.76703721222391,2022-01-05 06:00:00,0
1.1474381299773238,1.0928301355544705,-0.2789394810415708,0.146290473780658,0.7156699670888894,2022-01-05 07:00:00,0,1,0,81.81977544986103,2022-01-05 07:00:00,0
-0.7360655959296238,1.0240832237053323,-0.4703202573673055,0.4954324159779331,-0.4968950565785163,2022-01-05 08:00:00,1,1,1,78.64588465860416,2022-01-05 08:00:00,1
-1.1786727999520918,1.6460838117354024,-0.839324553670074,-1.5994192372057168,1.684474992749074,2022-01-05 09:00:00,0,1,0,66.95161483968974,2022-01-05 09:00:00,1
-1.1817165421246365,0.5966978075041262,1.348190428183593,-0.2028514684166169,-1.0821688266706613,2022-01-05 10:00:00,0,0,0,71.17906441062561,2022-01-05 10:00:00,0
-0.7767388155400979,1.5484820908356485,-0.9495589817818636,-1.250277295008442,1.1528011879775737,2022-01-05 11:00:00,0,0,0,63.861910204942966,2022-01-05 11:00:00,0
-1.7321532274526497,1.0115725897322485,-0.1463471190883933,0.146290473780658,-1.1955545327644206,2022-01-05 12:00:00,1,1,1,61.130942848363965,2022-01-05 12:00:00,0
0.8836503629253752,-0.8081259210276944,-1.283549167399479,-0.9011353528111667,-0.723131108221461,2022-01-05 13:00:00,0,1,1,79.72428614261031,2022-01-05 13:00:00,0
1.2541735536263765,0.5367740710235454,0.041923823568286,-0.2028514684166169,-0.6090516621879214,2022-01-05 14:00:00,0,1,1,81.89398685671573,2022-01-05 14:00:00,1
1.507706568224079,-0.8469108449315362,-0.7148687024706158,-1.250277295008442,0.6898292771239329,2022-01-05 15:00:00,0,1,0,85.36040306812063,2022-01-05 15:00:00,1
-0.6914564774316886,0.291319544647155,0.3841507021554949,1.193716300372483,1.4781206776219658,2022-01-05 16:00:00,1,0,1,77.77646909816677,2022-01-05 16:00:00,0
-0.0848980884184092,-0.866033173836084,1.3767718365085435,-0.9011353528111667,0.9266176778714657,2022-01-05 17:00:00,1,1,0,87.74800460069132,2022-01-05 17:00:00,0
0.8538837080225153,-1.4520640426106122,-0.9113063411966152,0.146290473780658,-0.1067610019350184,2022-01-05 18:00:00,0,0,1,72.3960115782119,2022-01-05 18:00:00,1
0.5376064183292324,1.2651399857601169,-0.6924279358683673,-0.551993410613892,-0.2631816928069832,2022-01-05 19:00:00,0,0,0,69.56901196476844,2022-01-05 19:00:00,0
-0.813226990292159,0.2190975410363848,-1.6019365626129187,0.4954324159779331,0.6673296784494452,2022-01-05 20:00:00,0,0,1,73.2522162580531,2022-01-05 20:00:00,0
-0.3841791459657383,0.4697397571575089,1.3438038370297685,1.542858242569758,-1.3798597828817698,2022-01-05 21:00:00,0,0,1,75.81440197116459,2022-01-05 21:00:00,0
1.4355427489752577,-0.7411621462536937,-0.9650720052921318,1.193716300372483,-0.88757927206816,2022-01-05 22:00:00,0,0,0,86.53486772687651,2022-01-05 22:00:00,0
0.8204732634528521,1.5469845859433933,-0.90341703164862,1.193716300372483,0.8097143062542417,2022-01-05 23:00:00,0,1,1,81.19093782580337,2022-01-05 23:00:00,0
-1.488156420403287,-1.748962615845981,0.8185334114266165,-0.2028514684166169,-0.7209826124400428,2022-01-06 00:00:00,1,0,0,76.93645309620132,2022-01-06 00:00:00,0
-1.029559007844867,1.4296961937318355,-1.0256906430277954,-1.250277295008442,-1.1174793029206542,2022-01-06 01:00:00,0,0,0,64.5953373760119,2022-01-06 01:00:00,1
1.3758604888463468,-0.6760991812440086,0.3468874285850896,1.542858242569758,-1.0594981281817877,2022-01-06 02:00:00,0,1,0,81.1090189124048,2022-01-06 02:00:00,1
-0.3015327558367395,0.3016711734531032,-1.0821223293988231,-0.551993410613892,1.4656591092703628,2022-01-06 03:00:00,1,1,1,70.25774284987176,2022-01-06 03:00:00,1
-1.035791822753032,-1.4176932275455765,0.8152917399466955,-1.5994192372057168,-0.0402676278598465,2022-01-06 04:00:00,1,1,0,65.98142190071894,2022-01-06 04:00:00,0
-0.5335035785222051,-1.668937284903352,1.18955090792784,-0.2028514684166169,-1.2659267655148714,2022-01-06 05:00:00,1,1,1,76.19515389291618,2022-01-06 05:00:00,0
-0.3033179277323147,-1.076978904185607,0.4741557997890794,-1.250277295008442,-0.3838274968800808,2022-01-06 06:00:00,0,0,1,72.16382017990225,2022-01-06 06:00:00,0
0.9066765287262362,-1.2751242216739993,-1.4811789930464303,-0.551993410613892,0.2823023310173566,2022-01-06 07:00:00,0,0,0,74.11809532316923,2022-01-06 07:00:00,0
-1.2877004235168554,-0.9921426024756216,0.0622604872435334,-0.9011353528111667,-0.6436266132202971,2022-01-06 08:00:00,1,0,0,73.92814359788368,2022-01-06 08:00:00,1
1.2577223079058812,-1.2614233844444755,-1.3986491205398657,-0.551993410613892,0.8800058678183953,2022-01-06 09:00:00,1,0,0,80.51166202577497,2022-01-06 09:00:00,0
-0.4175536291648721,1.639748641399061,-1.254621939339165,-0.9011353528111667,1.0391433680203486,2022-01-06 10:00:00,0,1,0,68.56408772167514,2022-01-06 10:00:00,0
-0.0752077008531273,0.0970423024133226,-1.4736325744330512,-0.2028514684166169,0.3144920134614047,2022-01-06 11:00:00,0,1,0,71.4275936133967,2022-01-06 11:00:00,0
-1.2980351988948766,0.7875956328010936,1.4741058170556411,-1.5994192372057168,1.0603243060328844,2022-01-06 12:00:00,1,0,0,64.0769676381083,2022-01-06 12:00:00,0
-0.7970754634350122,-1.1152277814602394,-0.9383222546793528,-1.250277295008442,-0.8434660592281905,2022-01-06 13:00:00,0,1,0,57.48444204410177,2022-01-06 13:00:00,0
1.5787206005303944,1.2928359438646804,0.7789227504466775,1.542858242569758,-1.5709838429445713,2022-01-06 14:00:00,0,0,0,82.59776720138095,2022-01-06 14:00:00,0
-0.0841039754328645,-0.2484996927035969,-0.8580078275705583,-0.9011353528111667,1.261847338147274,2022-01-06 15:00:00,0,0,1,77.51805130415416,2022-01-06 15:00:00,0
-1.2194830501578906,-1.4257979410074189,-0.4105680119960139,0.8445743581752081,-0.4099704468888138,2022-01-06 16:00:00,0,0,0,71.01713960978869,2022-01-06 16:00:00,0
0.1902511643539901,0.3382844722186989,-0.6915224987429521,-1.5994192372057168,-0.5704702064252155,2022-01-06 17:00:00,0,0,1,64.69791035517181,2022-01-06 17:00:00,1
0.4319151955646833,0.1216854276469067,0.5518890418345159,1.542858242569758,-0.5192312475856151,2022-01-06 18:00:00,1,0,0,76.30888108689255,2022-01-06 18:00:00,0
1.237286160437262,-0.1046867656783266,1.195820510252409,-1.5994192372057168,1.6264053080883922,2022-01-06 19:00:00,0,1,1,80.0038474890762,2022-01-06 19:00:00,0
-0.2455845447449509,-0.6702401841330535,-1.0586241959315674,-0.551993410613892,0.9445076148467764,2022-01-06 20:00:00,0,0,1,72.10407562222572,2022-01-06 20:00:00,0
1.6219203099930606,0.0025579253297902,-0.3468707163203831,0.4954324159779331,1.4776093829189154,2022-01-06 21:00:00,1,0,1,93.78946764246312,2022-01-06 21:00:00,0
-1.0669003147806695,0.0455345732813415,0.0696905181843515,0.8445743581752081,1.52486445365086,2022-01-06 22:00:00,1,1,0,78.13896312348292,2022-01-06 22:00:00,0
0.0648461009671731,-0.6801557181266866,0.0696682645427739,-0.551993410613892,-1.395574968191171,2022-01-06 23:00:00,1,1,0,87.32448956439137,2022-01-06 23:00:00,0
-0.3407186360023445,0.298911333242346,0.2366869828548141,-0.551993410613892,-0.0158983542587541,2022-01-07 00:00:00,0,0,1,74.17904403679803,2022-01-07 00:00:00,1
-0.7737315767947807,-1.3291613179798727,0.7315827959452429,-1.5994192372057168,0.3218468854831807,2022-01-07 01:00:00,0,1,0,69.91514117978062,2022-01-07 01:00:00,0
0.3734418652602546,0.2516629067665366,-0.02006859979544,1.193716300372483,-0.4316010880800344,2022-01-07 02:00:00,1,1,1,91.59435479545417,2022-01-07 02:00:00,0
-1.4760726085777742,-1.2900192573187632,-0.7131838121360325,0.146290473780658,1.283150049258353,2022-01-07 03:00:00,0,0,1,76.13895450681913,2022-01-07 03:00:00,0
-0.0107733928760807,-1.140667361807269,0.3735897276245014,1.542858242569758,0.5563960654097471,2022-01-07 04:00:00,1,1,0,70.97691337938971,2022-01-07 04:00:00,0
-0.0851039686165649,0.0867315114911549,0.0986184169081865,-0.2028514684166169,1.2757014648627147,2022-01-07 05:00:00,1,1,0,79.4339400188436,2022-01-07 05:00:00,0
0.8379777288353758,-1.084308937528947,-1.546723169061549,-0.551993410613892,1.444023114419348,2022-01-07 06:00:00,0,1,0,77.65217034892018,2022-01-07 06:00:00,0
-0.7220994682146958,-1.3363535892426333,-1.4502495000866809,-0.551993410613892,-0.637550461535235,2022-01-07 07:00:00,1,1,1,74.11609389205148,2022-01-07 07:00:00,0
-0.9914321654534782,-0.5043996028156892,-0.5661379315230183,-0.2028514684166169,0.4110821278338871,2022-01-07 08:00:00,0,1,0,67.63764065291417,2022-01-07 08:00:00,0
-1.032019496992781,0.2248904018483053,-0.6453733086042643,0.4954324159779331,1.650384565352517,2022-01-07 09:00:00,1,1,1,72.59022722499552,2022-01-07 09:00:00,0
1.7064344650146863,-0.9821856983939334,0.5470899402170151,0.4954324159779331,1.5675502376633077,2022-01-07 10:00:00,0,1,0,85.12072843207085,2022-01-07 10:00:00,1
-0.15968975303507,-0.6936240755687995,0.304838757022092,-1.5994192372057168,0.0904735143862933,2022-01-07 11:00:00,1,0,0,76.92758507734762,2022-01-07 11:00:00,0
